item_code,item_name,unit,price,price_raw,description,insurance_category,is_valid,source,import_time
w0421000232,肉生软骨瘤摘除术,例,380.0,380,456,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000234,甲下神经血管球瘤,例,230.0,230,276,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000235,游离皮办移植术,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000236,血管吻合术,例,0.0,230-300,276~360,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000239,足趾拇化,例,950.0,950,1140,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0421000240,原指(残指)拇化,例,570.0,570,684,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422010001,股骨髁上牵引术(一侧),例,76.0,76,91.2,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422010003,庶筋膜松解术(一侧),例,110.0,110,132,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422010004,拇囊赘生物切除术(一侧),例,150.0,150,180,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422010005,坶内收肌切断移位术(一侧),例,95.0,95,114,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422010007,肌腱延长术（足部)(一侧),例,150.0,150,180,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422010009,庶骨头切除术(一个),例,110.0,110,132,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422010010,庶骨头切除术(二个以上),例,170.0,170,204,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422020001,闭孔神经切除术（经腹）(一侧),例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422020003,髋部旋转肌群切断术(一侧),例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422020006,人工关节术后脱位、闭合复经术,例,290.0,290,348,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422020007,掴窝囊肿切除术(一侧),例,380.0,380,456,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422020008,腓肠肌腱膜切断术(一侧),例,230.0,230,276,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422020011,掴绳肌止点上移术,例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422020012,掴绳肌延长术,例,380.0,380,456,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422020013,腓骨肌前移术,例,290.0,290,348,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422020014,胫前肌移位术,例,290.0,290,348,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422020015,胫后肌前移术,例,380.0,380,456,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422020016,胫前肌重建跟腱,例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422020017,胫后肌重建跟腱,例,460.0,460,552,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422020018,腓骨肌重建跟腱,例,440.0,440,528,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422020019,屈（伸）坶肌松解术,例,190.0,190,228,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422020020,屈（伸）坶肌延长术,例,190.0,190,228,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422020022,Jone's术,例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422020023,Keller术,例,290.0,290,348,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422020024,Mitcherll's术,例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422020028,中跗关节截骨术,例,380.0,380,456,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422020030,大粗隆截骨下移术,例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422020031,股骨髁上截骨术(一侧),例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422020033,三关节融合术(一侧),例,380.0,380,456,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422020036,三关节融合术(严重马蹄畸形一侧),例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422020037,三关节融合术(下垂足畸形)(一侧),例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422020041,斜颈矫正术,例,380.0,380,456,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422020042,多趾切除术,例,230.0,230,276,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422020045,窦道搔扒术,例,190.0,190,228,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422020053,髂骨骨髓炎切开冲洗引流术,例,480.0,480,576,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422020054,慢性骨髓炎开窗钻孔术,例,290.0,290,348,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422020057,椎管造影术,例,150.0,150,180,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422020058,膝关节造影术,例,130.0,130,156,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422030003,髋关节清膜切除术,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422030004,髋关节头颈切除术,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422030006,髋关节融合术,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422030007,髋关节贝氏截骨术,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422030008,骨盘内移截骨术,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422030009,髋臼加盖术,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422030010,髋臼成型术,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422030011,股骨外展截骨术,例,570.0,570,684,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422030012,股骨粗隆间旋转截骨术,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422030013,髋内（外）翻截骨术,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422030016,髂颈束松解术（髋）,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422030018,Egger's术,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422030019,四头肌重建术,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422030020,膑骨脱位修补术,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422030022,膝后翻截骨术,例,670.0,670,804,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422030024,膑骨移位术,例,290.0,290,348,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422030027,胸大肌移位术,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422030028,背润肌移位术,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422030032,腰椎间盘探查术,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422030038,三角肌重建术,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422030039,臀中肌重建术,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422030040,臀大肌重建术,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422030047,脊柱融合术Lugue棒内固定术,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0422030051,脊柱全椎板切除术,例,760.0,760,912,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0424000005,局麻+强化,例,40.0,40,40,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0424000006,针麻+局麻+强化,例,75.0,75,75,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0424000010,低密度笑气吸入镇痛术  (超浅全麻),例,20.0,20,20,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0424000013,硬膜外腔注药 (3个月)  (用石碳酸甘油),例,30.0,30,30,甲,是,北京市医疗保障局,2026-03-04 20:03:19
w0424000015,蛛网膜下腔注药 (3--6个月) (用无水酒精),例,30.0,30,30,甲,是,北京市医疗保障局,2026-03-04 20:03:19
