交费期间,性别,年龄,保单年度,现金价值
1,女,1,61,2461.6
1,女,1,62,2498.5
1,女,1,63,2536
1,女,1,64,2574
1,女,1,65,2612.6
1,女,1,66,2651.8
1,女,1,67,2691.5
1,女,1,68,2731.9
1,女,1,69,2772.9
1,女,1,70,2814.5
1,女,1,71,2856.7
1,女,1,72,2899.5
1,女,1,73,2943
1,女,1,74,2987.1
1,女,1,75,3031.9
1,女,1,76,3077.4
1,女,1,77,3123.6
1,女,1,78,3170.4
1,女,1,79,3218
1,女,1,80,3266.3
1,女,1,81,3315.3
1,女,1,82,3365
1,女,1,83,3415.5
1,女,1,84,3466.7
1,女,1,85,3518.7
1,女,1,86,3571.5
1,女,1,87,3625
1,女,1,88,3679.4
1,女,1,89,3734.6
1,女,1,90,3790.6
1,女,1,91,3847.5
1,女,1,92,3905.2
1,女,1,93,3963.8
1,女,1,94,4023.2
1,女,1,95,4083.6
1,女,1,96,4144.8
1,女,1,97,4207
1,女,1,98,4270.1
1,女,1,99,4334.2
1,女,1,100,4399.2
1,女,1,101,4465.2
1,女,1,102,4532.1
1,女,1,103,4600.1
1,女,1,104,4669.1
1,女,1,105,0
1,女,2,1,915
1,女,2,2,946.9
1,女,2,3,980.1
1,女,2,4,1014.4
1,女,2,5,1049.8
1,女,2,6,1086.6
1,女,2,7,1102.9
1,女,2,8,1119.4
1,女,2,9,1136.2
1,女,2,10,1153.3
1,女,2,11,1170.6
1,女,2,12,1188.2
1,女,2,13,1206
1,女,2,14,1224.2
1,女,2,15,1242.6
1,女,2,16,1261.2
1,女,2,17,1280
1,女,2,18,1299.1
1,女,2,19,1318.5
1,女,2,20,1338.1
1,女,2,21,1358.1
1,女,2,22,1378.4
1,女,2,23,1398.9
1,女,2,24,1419.8
1,女,2,25,1441
1,女,2,26,1462.6
1,女,2,27,1484.4
1,女,2,28,1506.6
1,女,2,29,1529.1
1,女,2,30,1552
1,女,2,31,1575.2
1,女,2,32,1598.8
1,女,2,33,1622.7
1,女,2,34,1647
1,女,2,35,1671.6
1,女,2,36,1696.7
1,女,2,37,1722.1
1,女,2,38,1748
1,女,2,39,1774.2
1,女,2,40,1800.8
1,女,2,41,1827.8
1,女,2,42,1855.2
1,女,2,43,1883
1,女,2,44,1911.2
1,女,2,45,1939.9
1,女,2,46,1969
1,女,2,47,1998.5
1,女,2,48,2028.5
1,女,2,49,2058.9
1,女,2,50,2089.8
1,女,2,51,2121.1
1,女,2,52,2152.9
1,女,2,53,2185.2
1,女,2,54,2218
1,女,2,55,2251.2
1,女,2,56,2285
1,女,2,57,2319.3
1,女,2,58,2354.1
1,女,2,59,2389.4
1,女,2,60,2425.2
1,女,2,61,2461.6
1,女,2,62,2498.5
1,女,2,63,2536
1,女,2,64,2574
1,女,2,65,2612.6
1,女,2,66,2651.8
1,女,2,67,2691.5
1,女,2,68,2731.9
1,女,2,69,2772.9
1,女,2,70,2814.5
1,女,2,71,2856.7
1,女,2,72,2899.5
1,女,2,73,2943
1,女,2,74,2987.1
1,女,2,75,3031.9
1,女,2,76,3077.4
1,女,2,77,3123.6
1,女,2,78,3170.4
1,女,2,79,3218
1,女,2,80,3266.3
1,女,2,81,3315.3
1,女,2,82,3365
1,女,2,83,3415.5
1,女,2,84,3466.7
1,女,2,85,3518.7
1,女,2,86,3571.5
1,女,2,87,3625
1,女,2,88,3679.4
1,女,2,89,3734.6
1,女,2,90,3790.6
1,女,2,91,3847.5
1,女,2,92,3905.2
1,女,2,93,3963.8
1,女,2,94,4023.2
1,女,2,95,4083.6
1,女,2,96,4144.8
1,女,2,97,4207
1,女,2,98,4270.1
1,女,2,99,4334.2
1,女,2,100,4399.2
1,女,2,101,4465.2
1,女,2,102,4532.1
1,女,2,103,4600.1
1,女,2,104,0
1,女,3,1,915.1
1,女,3,2,947.1
1,女,3,3,980.2
1,女,3,4,1014.5
1,女,3,5,1050
1,女,3,6,1086.8
1,女,3,7,1103.1
1,女,3,8,1119.6
1,女,3,9,1136.4
1,女,3,10,1153.5
1,女,3,11,1170.8
1,女,3,12,1188.4
1,女,3,13,1206.2
1,女,3,14,1224.4
1,女,3,15,1242.8
1,女,3,16,1261.3
1,女,3,17,1280.1
1,女,3,18,1299.2
1,女,3,19,1318.5
1,女,3,20,1338.2
1,女,3,21,1358.1
1,女,3,22,1378.4
1,女,3,23,1399
1,女,3,24,1419.9
1,女,3,25,1441.1
1,女,3,26,1462.6
1,女,3,27,1484.4
1,女,3,28,1506.6
1,女,3,29,1529.1
1,女,3,30,1552
1,女,3,31,1575.2
1,女,3,32,1598.8
1,女,3,33,1622.7
1,女,3,34,1647
1,女,3,35,1671.6
1,女,3,36,1696.7
1,女,3,37,1722.1
1,女,3,38,1747.9
1,女,3,39,1774.2
1,女,3,40,1800.8
1,女,3,41,1827.8
1,女,3,42,1855.2
1,女,3,43,1883
1,女,3,44,1911.2
1,女,3,45,1939.9
1,女,3,46,1969
1,女,3,47,1998.5
1,女,3,48,2028.5
1,女,3,49,2058.9
1,女,3,50,2089.8
1,女,3,51,2121.1
1,女,3,52,2152.9
1,女,3,53,2185.2
1,女,3,54,2218
1,女,3,55,2251.2
1,女,3,56,2285
1,女,3,57,2319.3
1,女,3,58,2354.1
1,女,3,59,2389.4
1,女,3,60,2425.2
1,女,3,61,2461.6
1,女,3,62,2498.5
1,女,3,63,2535.9
1,女,3,64,2574
1,女,3,65,2612.6
1,女,3,66,2651.8
1,女,3,67,2691.5
1,女,3,68,2731.9
1,女,3,69,2772.9
1,女,3,70,2814.4
1,女,3,71,2856.7
1,女,3,72,2899.5
1,女,3,73,2943
1,女,3,74,2987.1
1,女,3,75,3031.9
1,女,3,76,3077.4
1,女,3,77,3123.6
1,女,3,78,3170.4
1,女,3,79,3218
1,女,3,80,3266.3
1,女,3,81,3315.3
1,女,3,82,3365
1,女,3,83,3415.5
1,女,3,84,3466.7
1,女,3,85,3518.7
1,女,3,86,3571.5
1,女,3,87,3625
1,女,3,88,3679.4
1,女,3,89,3734.6
1,女,3,90,3790.6
1,女,3,91,3847.5
1,女,3,92,3905.2
1,女,3,93,3963.8
1,女,3,94,4023.2
1,女,3,95,4083.6
1,女,3,96,4144.8
1,女,3,97,4207
1,女,3,98,4270.1
1,女,3,99,4334.2
1,女,3,100,4399.2
1,女,3,101,4465.2
1,女,3,102,4532.1
1,女,3,103,0
1,女,4,1,915.2
1,女,4,2,947.3
1,女,4,3,980.4
1,女,4,4,1014.7
1,女,4,5,1050.2
1,女,4,6,1087
1,女,4,7,1103.3
1,女,4,8,1119.8
1,女,4,9,1136.6
1,女,4,10,1153.7
1,女,4,11,1171
1,女,4,12,1188.6
1,女,4,13,1206.5
1,女,4,14,1224.6
1,女,4,15,1242.8
1,女,4,16,1261.3
1,女,4,17,1280.1
1,女,4,18,1299.2
1,女,4,19,1318.6
1,女,4,20,1338.2
1,女,4,21,1358.2
1,女,4,22,1378.4
1,女,4,23,1399
1,女,4,24,1419.9
1,女,4,25,1441.1
1,女,4,26,1462.6
1,女,4,27,1484.5
1,女,4,28,1506.6
1,女,4,29,1529.1
1,女,4,30,1552
1,女,4,31,1575.2
1,女,4,32,1598.8
1,女,4,33,1622.7
1,女,4,34,1647
1,女,4,35,1671.6
1,女,4,36,1696.7
1,女,4,37,1722.1
1,女,4,38,1747.9
1,女,4,39,1774.2
1,女,4,40,1800.8
1,女,4,41,1827.8
1,女,4,42,1855.2
1,女,4,43,1883
1,女,4,44,1911.2
1,女,4,45,1939.9
1,女,4,46,1969
1,女,4,47,1998.5
1,女,4,48,2028.5
1,女,4,49,2058.9
1,女,4,50,2089.8
1,女,4,51,2121.1
1,女,4,52,2152.9
1,女,4,53,2185.2
1,女,4,54,2218
1,女,4,55,2251.2
1,女,4,56,2285
1,女,4,57,2319.3
1,女,4,58,2354
1,女,4,59,2389.3
1,女,4,60,2425.2
1,女,4,61,2461.6
1,女,4,62,2498.5
1,女,4,63,2535.9
1,女,4,64,2574
1,女,4,65,2612.6
1,女,4,66,2651.8
1,女,4,67,2691.5
1,女,4,68,2731.9
1,女,4,69,2772.9
1,女,4,70,2814.4
1,女,4,71,2856.7
1,女,4,72,2899.5
1,女,4,73,2943
1,女,4,74,2987.1
1,女,4,75,3031.9
1,女,4,76,3077.4
1,女,4,77,3123.6
1,女,4,78,3170.4
1,女,4,79,3218
1,女,4,80,3266.3
1,女,4,81,3315.3
1,女,4,82,3365
1,女,4,83,3415.5
1,女,4,84,3466.7
1,女,4,85,3518.7
1,女,4,86,3571.5
1,女,4,87,3625
1,女,4,88,3679.4
1,女,4,89,3734.6
1,女,4,90,3790.6
1,女,4,91,3847.5
1,女,4,92,3905.2
1,女,4,93,3963.8
1,女,4,94,4023.2
1,女,4,95,4083.6
1,女,4,96,4144.8
1,女,4,97,4207
1,女,4,98,4270.1
1,女,4,99,4334.2
1,女,4,100,4399.2
1,女,4,101,4465.2
1,女,4,102,0
1,女,5,1,915.4
1,女,5,2,947.4
1,女,5,3,980.6
1,女,5,4,1014.9
1,女,5,5,1050.4
1,女,5,6,1087.1
1,女,5,7,1103.5
1,女,5,8,1120
1,女,5,9,1136.8
1,女,5,10,1153.9
1,女,5,11,1171.2
1,女,5,12,1188.8
1,女,5,13,1206.7
1,女,5,14,1224.6
1,女,5,15,1242.9
1,女,5,16,1261.4
1,女,5,17,1280.2
1,女,5,18,1299.2
1,女,5,19,1318.6
1,女,5,20,1338.3
1,女,5,21,1358.2
1,女,5,22,1378.5
1,女,5,23,1399
1,女,5,24,1419.9
1,女,5,25,1441.1
1,女,5,26,1462.6
1,女,5,27,1484.5
1,女,5,28,1506.7
1,女,5,29,1529.2
1,女,5,30,1552
1,女,5,31,1575.2
1,女,5,32,1598.8
1,女,5,33,1622.7
1,女,5,34,1647
1,女,5,35,1671.6
1,女,5,36,1696.7
1,女,5,37,1722.1
1,女,5,38,1747.9
1,女,5,39,1774.1
1,女,5,40,1800.8
1,女,5,41,1827.8
1,女,5,42,1855.2
1,女,5,43,1883
1,女,5,44,1911.2
1,女,5,45,1939.9
1,女,5,46,1969
1,女,5,47,1998.5
1,女,5,48,2028.5
1,女,5,49,2058.9
1,女,5,50,2089.8
1,女,5,51,2121.1
1,女,5,52,2152.9
1,女,5,53,2185.2
1,女,5,54,2218
1,女,5,55,2251.2
1,女,5,56,2285
1,女,5,57,2319.3
1,女,5,58,2354
1,女,5,59,2389.3
1,女,5,60,2425.2
1,女,5,61,2461.5
1,女,5,62,2498.5
1,女,5,63,2535.9
1,女,5,64,2574
1,女,5,65,2612.6
1,女,5,66,2651.7
1,女,5,67,2691.5
1,女,5,68,2731.9
1,女,5,69,2772.8
1,女,5,70,2814.4
1,女,5,71,2856.6
1,女,5,72,2899.5
1,女,5,73,2943
1,女,5,74,2987.1
1,女,5,75,3031.9
1,女,5,76,3077.4
1,女,5,77,3123.6
1,女,5,78,3170.4
1,女,5,79,3218
1,女,5,80,3266.3
1,女,5,81,3315.3
1,女,5,82,3365
1,女,5,83,3415.5
1,女,5,84,3466.7
1,女,5,85,3518.7
1,女,5,86,3571.5
1,女,5,87,3625
1,女,5,88,3679.4
1,女,5,89,3734.6
1,女,5,90,3790.6
1,女,5,91,3847.5
1,女,5,92,3905.2
1,女,5,93,3963.8
1,女,5,94,4023.2
1,女,5,95,4083.6
1,女,5,96,4144.8
1,女,5,97,4207
1,女,5,98,4270.1
1,女,5,99,4334.2
1,女,5,100,4399.2
1,女,5,101,0
1,女,6,1,915.6
1,女,6,2,947.6
1,女,6,3,980.7
1,女,6,4,1015.1
1,女,6,5,1050.6
1,女,6,6,1087.3
1,女,6,7,1103.7
1,女,6,8,1120.2
1,女,6,9,1137
1,女,6,10,1154.1
1,女,6,11,1171.4
1,女,6,12,1189
1,女,6,13,1206.7
1,女,6,14,1224.7
1,女,6,15,1242.9
1,女,6,16,1261.4
1,女,6,17,1280.2
1,女,6,18,1299.3
1,女,6,19,1318.6
1,女,6,20,1338.3
1,女,6,21,1358.3
1,女,6,22,1378.5
1,女,6,23,1399.1
1,女,6,24,1419.9
1,女,6,25,1441.1
1,女,6,26,1462.7
1,女,6,27,1484.5
1,女,6,28,1506.7
1,女,6,29,1529.2
1,女,6,30,1552
1,女,6,31,1575.2
1,女,6,32,1598.8
1,女,6,33,1622.7
1,女,6,34,1646.9
1,女,6,35,1671.6
1,女,6,36,1696.7
1,女,6,37,1722.1
1,女,6,38,1747.9
1,女,6,39,1774.1
1,女,6,40,1800.7
1,女,6,41,1827.8
1,女,6,42,1855.2
1,女,6,43,1883
1,女,6,44,1911.2
1,女,6,45,1939.9
1,女,6,46,1969
1,女,6,47,1998.5
1,女,6,48,2028.5
1,女,6,49,2058.9
1,女,6,50,2089.8
1,女,6,51,2121.1
1,女,6,52,2152.9
1,女,6,53,2185.2
1,女,6,54,2218
1,女,6,55,2251.2
1,女,6,56,2285
1,女,6,57,2319.3
1,女,6,58,2354
1,女,6,59,2389.3
1,女,6,60,2425.2
1,女,6,61,2461.5
1,女,6,62,2498.5
1,女,6,63,2535.9
1,女,6,64,2574
1,女,6,65,2612.6
1,女,6,66,2651.7
1,女,6,67,2691.5
1,女,6,68,2731.9
1,女,6,69,2772.8
1,女,6,70,2814.4
1,女,6,71,2856.6
1,女,6,72,2899.5
1,女,6,73,2943
1,女,6,74,2987.1
1,女,6,75,3031.9
1,女,6,76,3077.4
1,女,6,77,3123.6
1,女,6,78,3170.4
1,女,6,79,3218
1,女,6,80,3266.3
1,女,6,81,3315.3
1,女,6,82,3365
1,女,6,83,3415.5
1,女,6,84,3466.7
1,女,6,85,3518.7
1,女,6,86,3571.5
1,女,6,87,3625
1,女,6,88,3679.4
1,女,6,89,3734.6
1,女,6,90,3790.6
1,女,6,91,3847.5
1,女,6,92,3905.2
1,女,6,93,3963.8
1,女,6,94,4023.2
1,女,6,95,4083.6
1,女,6,96,4144.8
1,女,6,97,4207
1,女,6,98,4270.1
1,女,6,99,4334.2
1,女,6,100,0
1,女,7,1,915.7
1,女,7,2,947.8
1,女,7,3,980.9
1,女,7,4,1015.2
1,女,7,5,1050.8
1,女,7,6,1087.5
1,女,7,7,1103.9
1,女,7,8,1120.4
1,女,7,9,1137.2
1,女,7,10,1154.3
1,女,7,11,1171.6
1,女,7,12,1189.1
1,女,7,13,1206.8
1,女,7,14,1224.7
1,女,7,15,1243
1,女,7,16,1261.5
1,女,7,17,1280.2
1,女,7,18,1299.3
1,女,7,19,1318.7
1,女,7,20,1338.3
1,女,7,21,1358.3
1,女,7,22,1378.5
1,女,7,23,1399.1
1,女,7,24,1420
1,女,7,25,1441.2
1,女,7,26,1462.7
1,女,7,27,1484.5
1,女,7,28,1506.7
1,女,7,29,1529.2
1,女,7,30,1552
1,女,7,31,1575.2
1,女,7,32,1598.7
1,女,7,33,1622.6
1,女,7,34,1646.9
1,女,7,35,1671.6
1,女,7,36,1696.7
1,女,7,37,1722.1
1,女,7,38,1747.9
1,女,7,39,1774.1
1,女,7,40,1800.7
1,女,7,41,1827.7
1,女,7,42,1855.2
1,女,7,43,1883
1,女,7,44,1911.2
1,女,7,45,1939.9
1,女,7,46,1969
1,女,7,47,1998.5
1,女,7,48,2028.5
1,女,7,49,2058.9
1,女,7,50,2089.8
1,女,7,51,2121.1
1,女,7,52,2152.9
1,女,7,53,2185.2
1,女,7,54,2218
1,女,7,55,2251.2
1,女,7,56,2285
1,女,7,57,2319.2
1,女,7,58,2354
1,女,7,59,2389.3
1,女,7,60,2425.2
1,女,7,61,2461.5
1,女,7,62,2498.4
1,女,7,63,2535.9
1,女,7,64,2573.9
1,女,7,65,2612.6
1,女,7,66,2651.7
1,女,7,67,2691.5
1,女,7,68,2731.9
1,女,7,69,2772.8
1,女,7,70,2814.4
1,女,7,71,2856.6
1,女,7,72,2899.5
1,女,7,73,2943
1,女,7,74,2987.1
1,女,7,75,3031.9
1,女,7,76,3077.4
1,女,7,77,3123.6
1,女,7,78,3170.4
1,女,7,79,3218
1,女,7,80,3266.3
1,女,7,81,3315.3
1,女,7,82,3365
1,女,7,83,3415.5
1,女,7,84,3466.7
1,女,7,85,3518.7
1,女,7,86,3571.5
1,女,7,87,3625
1,女,7,88,3679.4
1,女,7,89,3734.6
1,女,7,90,3790.6
1,女,7,91,3847.5
1,女,7,92,3905.2
1,女,7,93,3963.8
1,女,7,94,4023.2
1,女,7,95,4083.6
1,女,7,96,4144.8
1,女,7,97,4207
1,女,7,98,4270.1
1,女,7,99,0
1,女,8,1,915.9
1,女,8,2,947.9
1,女,8,3,981.1
1,女,8,4,1015.4
1,女,8,5,1051
1,女,8,6,1087.7
1,女,8,7,1104.1
1,女,8,8,1120.6
1,女,8,9,1137.4
1,女,8,10,1154.5
1,女,8,11,1171.7
1,女,8,12,1189.1
1,女,8,13,1206.8
1,女,8,14,1224.8
1,女,8,15,1243
1,女,8,16,1261.5
1,女,8,17,1280.3
1,女,8,18,1299.3
1,女,8,19,1318.7
1,女,8,20,1338.3
1,女,8,21,1358.3
1,女,8,22,1378.5
1,女,8,23,1399.1
1,女,8,24,1420
1,女,8,25,1441.1
1,女,8,26,1462.7
1,女,8,27,1484.5
1,女,8,28,1506.6
1,女,8,29,1529.1
1,女,8,30,1552
1,女,8,31,1575.1
1,女,8,32,1598.7
1,女,8,33,1622.6
1,女,8,34,1646.9
1,女,8,35,1671.6
1,女,8,36,1696.7
1,女,8,37,1722.1
1,女,8,38,1747.9
1,女,8,39,1774.1
1,女,8,40,1800.7
1,女,8,41,1827.7
1,女,8,42,1855.1
1,女,8,43,1883
1,女,8,44,1911.2
1,女,8,45,1939.9
1,女,8,46,1969
1,女,8,47,1998.5
1,女,8,48,2028.5
1,女,8,49,2058.9
1,女,8,50,2089.7
1,女,8,51,2121.1
1,女,8,52,2152.9
1,女,8,53,2185.2
1,女,8,54,2218
1,女,8,55,2251.2
1,女,8,56,2285
1,女,8,57,2319.2
1,女,8,58,2354
1,女,8,59,2389.3
1,女,8,60,2425.2
1,女,8,61,2461.5
1,女,8,62,2498.4
1,女,8,63,2535.9
1,女,8,64,2573.9
1,女,8,65,2612.5
1,女,8,66,2651.7
1,女,8,67,2691.5
1,女,8,68,2731.9
1,女,8,69,2772.8
1,女,8,70,2814.4
1,女,8,71,2856.6
1,女,8,72,2899.5
1,女,8,73,2943
1,女,8,74,2987.1
1,女,8,75,3031.9
1,女,8,76,3077.4
1,女,8,77,3123.6
1,女,8,78,3170.4
1,女,8,79,3218
1,女,8,80,3266.3
1,女,8,81,3315.3
1,女,8,82,3365
1,女,8,83,3415.5
1,女,8,84,3466.7
1,女,8,85,3518.7
1,女,8,86,3571.5
1,女,8,87,3625
1,女,8,88,3679.4
1,女,8,89,3734.6
1,女,8,90,3790.6
1,女,8,91,3847.5
1,女,8,92,3905.2
1,女,8,93,3963.8
1,女,8,94,4023.2
1,女,8,95,4083.6
1,女,8,96,4144.8
1,女,8,97,4207
1,女,8,98,0
1,女,9,1,916.1
1,女,9,2,948.1
1,女,9,3,981.3
1,女,9,4,1015.6
1,女,9,5,1051.1
1,女,9,6,1087.9
1,女,9,7,1104.3
1,女,9,8,1120.8
1,女,9,9,1137.6
1,女,9,10,1154.6
1,女,9,11,1171.7
1,女,9,12,1189.1
1,女,9,13,1206.8
1,女,9,14,1224.8
1,女,9,15,1243
1,女,9,16,1261.5
1,女,9,17,1280.3
1,女,9,18,1299.4
1,女,9,19,1318.7
1,女,9,20,1338.4
1,女,9,21,1358.3
1,女,9,22,1378.5
1,女,9,23,1399.1
1,女,9,24,1420
1,女,9,25,1441.1
1,女,9,26,1462.6
1,女,9,27,1484.4
1,女,9,28,1506.6
1,女,9,29,1529.1
1,女,9,30,1551.9
1,女,9,31,1575.1
1,女,9,32,1598.6
1,女,9,33,1622.6
1,女,9,34,1646.9
1,女,9,35,1671.6
1,女,9,36,1696.7
1,女,9,37,1722.1
1,女,9,38,1747.9
1,女,9,39,1774.1
1,女,9,40,1800.7
1,女,9,41,1827.7
1,女,9,42,1855.1
1,女,9,43,1883
1,女,9,44,1911.2
1,女,9,45,1939.9
1,女,9,46,1969
1,女,9,47,1998.5
1,女,9,48,2028.4
1,女,9,49,2058.9
1,女,9,50,2089.7
1,女,9,51,2121.1
1,女,9,52,2152.9
1,女,9,53,2185.2
1,女,9,54,2217.9
1,女,9,55,2251.2
1,女,9,56,2285
1,女,9,57,2319.2
1,女,9,58,2354
1,女,9,59,2389.3
1,女,9,60,2425.1
1,女,9,61,2461.5
1,女,9,62,2498.4
1,女,9,63,2535.9
1,女,9,64,2573.9
1,女,9,65,2612.5
1,女,9,66,2651.7
1,女,9,67,2691.5
1,女,9,68,2731.9
1,女,9,69,2772.8
1,女,9,70,2814.4
1,女,9,71,2856.6
1,女,9,72,2899.5
1,女,9,73,2943
1,女,9,74,2987.1
1,女,9,75,3031.9
1,女,9,76,3077.4
1,女,9,77,3123.6
1,女,9,78,3170.4
1,女,9,79,3218
1,女,9,80,3266.3
1,女,9,81,3315.3
1,女,9,82,3365
1,女,9,83,3415.5
1,女,9,84,3466.7
1,女,9,85,3518.7
1,女,9,86,3571.5
1,女,9,87,3625
1,女,9,88,3679.4
1,女,9,89,3734.6
1,女,9,90,3790.6
1,女,9,91,3847.5
1,女,9,92,3905.2
1,女,9,93,3963.8
1,女,9,94,4023.2
1,女,9,95,4083.6
1,女,9,96,4144.8
1,女,9,97,0
1,女,10,1,916.2
1,女,10,2,948.3
1,女,10,3,981.4
1,女,10,4,1015.8
1,女,10,5,1051.3
1,女,10,6,1088.1
1,女,10,7,1104.4
1,女,10,8,1121
1,女,10,9,1137.7
1,女,10,10,1154.6
1,女,10,11,1171.7
1,女,10,12,1189.2
1,女,10,13,1206.8
1,女,10,14,1224.8
1,女,10,15,1243
1,女,10,16,1261.5
1,女,10,17,1280.3
1,女,10,18,1299.4
1,女,10,19,1318.7
1,女,10,20,1338.4
1,女,10,21,1358.3
1,女,10,22,1378.5
1,女,10,23,1399.1
1,女,10,24,1419.9
1,女,10,25,1441.1
1,女,10,26,1462.6
1,女,10,27,1484.4
1,女,10,28,1506.5
1,女,10,29,1529
1,女,10,30,1551.8
1,女,10,31,1575
1,女,10,32,1598.6
1,女,10,33,1622.6
1,女,10,34,1646.9
1,女,10,35,1671.6
1,女,10,36,1696.6
1,女,10,37,1722.1
1,女,10,38,1747.9
1,女,10,39,1774.1
1,女,10,40,1800.7
1,女,10,41,1827.7
1,女,10,42,1855.1
1,女,10,43,1883
1,女,10,44,1911.2
1,女,10,45,1939.9
1,女,10,46,1968.9
1,女,10,47,1998.5
1,女,10,48,2028.4
1,女,10,49,2058.9
1,女,10,50,2089.7
1,女,10,51,2121.1
1,女,10,52,2152.9
1,女,10,53,2185.2
1,女,10,54,2217.9
1,女,10,55,2251.2
1,女,10,56,2285
1,女,10,57,2319.2
1,女,10,58,2354
1,女,10,59,2389.3
1,女,10,60,2425.1
1,女,10,61,2461.5
1,女,10,62,2498.4
1,女,10,63,2535.9
1,女,10,64,2573.9
1,女,10,65,2612.5
1,女,10,66,2651.7
1,女,10,67,2691.5
1,女,10,68,2731.9
1,女,10,69,2772.8
1,女,10,70,2814.4
1,女,10,71,2856.6
1,女,10,72,2899.5
1,女,10,73,2943
1,女,10,74,2987.1
1,女,10,75,3031.9
1,女,10,76,3077.4
1,女,10,77,3123.6
1,女,10,78,3170.4
1,女,10,79,3218
1,女,10,80,3266.3
1,女,10,81,3315.3
1,女,10,82,3365
1,女,10,83,3415.5
1,女,10,84,3466.7
1,女,10,85,3518.7
1,女,10,86,3571.5
1,女,10,87,3625
1,女,10,88,3679.4
1,女,10,89,3734.6
1,女,10,90,3790.6
1,女,10,91,3847.5
1,女,10,92,3905.2
1,女,10,93,3963.8
1,女,10,94,4023.2
1,女,10,95,4083.6
1,女,10,96,0
1,女,11,1,916.4
1,女,11,2,948.5
1,女,11,3,981.6
1,女,11,4,1016
1,女,11,5,1051.5
1,女,11,6,1088.3
1,女,11,7,1104.6
1,女,11,8,1121.1
1,女,11,9,1137.7
1,女,11,10,1154.6
1,女,11,11,1171.8
1,女,11,12,1189.2
1,女,11,13,1206.9
1,女,11,14,1224.8
1,女,11,15,1243
1,女,11,16,1261.5
1,女,11,17,1280.3
1,女,11,18,1299.4
1,女,11,19,1318.7
1,女,11,20,1338.3
1,女,11,21,1358.3
1,女,11,22,1378.5
1,女,11,23,1399
1,女,11,24,1419.9
1,女,11,25,1441
1,女,11,26,1462.5
1,女,11,27,1484.3
1,女,11,28,1506.4
1,女,11,29,1528.9
1,女,11,30,1551.7
1,女,11,31,1575
1,女,11,32,1598.6
1,女,11,33,1622.6
1,女,11,34,1646.9
1,女,11,35,1671.6
1,女,11,36,1696.6
1,女,11,37,1722.1
1,女,11,38,1747.9
1,女,11,39,1774.1
1,女,11,40,1800.7
1,女,11,41,1827.7
1,女,11,42,1855.1
1,女,11,43,1883
1,女,11,44,1911.2
1,女,11,45,1939.8
1,女,11,46,1968.9
1,女,11,47,1998.5
1,女,11,48,2028.4
1,女,11,49,2058.9
1,女,11,50,2089.7
1,女,11,51,2121.1
1,女,11,52,2152.9
1,女,11,53,2185.2
1,女,11,54,2217.9
1,女,11,55,2251.2
1,女,11,56,2285
1,女,11,57,2319.2
1,女,11,58,2354
1,女,11,59,2389.3
1,女,11,60,2425.1
1,女,11,61,2461.5
1,女,11,62,2498.4
1,女,11,63,2535.9
1,女,11,64,2573.9
1,女,11,65,2612.5
1,女,11,66,2651.7
1,女,11,67,2691.5
1,女,11,68,2731.9
1,女,11,69,2772.8
1,女,11,70,2814.4
1,女,11,71,2856.6
1,女,11,72,2899.5
1,女,11,73,2943
1,女,11,74,2987.1
1,女,11,75,3031.9
1,女,11,76,3077.4
1,女,11,77,3123.6
1,女,11,78,3170.4
1,女,11,79,3218
1,女,11,80,3266.3
1,女,11,81,3315.3
1,女,11,82,3365
1,女,11,83,3415.5
1,女,11,84,3466.7
1,女,11,85,3518.7
1,女,11,86,3571.5
1,女,11,87,3625
1,女,11,88,3679.4
1,女,11,89,3734.6
1,女,11,90,3790.6
1,女,11,91,3847.5
1,女,11,92,3905.2
1,女,11,93,3963.8
1,女,11,94,4023.2
1,女,11,95,0
1,女,12,1,916.6
1,女,12,2,948.6
1,女,12,3,981.8
1,女,12,4,1016.1
1,女,12,5,1051.7
1,女,12,6,1088.5
1,女,12,7,1104.7
1,女,12,8,1121.1
1,女,12,9,1137.7
1,女,12,10,1154.6
1,女,12,11,1171.8
1,女,12,12,1189.2
1,女,12,13,1206.9
1,女,12,14,1224.8
1,女,12,15,1243
1,女,12,16,1261.5
1,女,12,17,1280.3
1,女,12,18,1299.3
1,女,12,19,1318.7
1,女,12,20,1338.3
1,女,12,21,1358.2
1,女,12,22,1378.5
1,女,12,23,1399
1,女,12,24,1419.8
1,女,12,25,1441
1,女,12,26,1462.4
1,女,12,27,1484.2
1,女,12,28,1506.3
1,女,12,29,1528.8
1,女,12,30,1551.7
1,女,12,31,1575
1,女,12,32,1598.6
1,女,12,33,1622.5
1,女,12,34,1646.9
1,女,12,35,1671.6
1,女,12,36,1696.6
1,女,12,37,1722.1
1,女,12,38,1747.9
1,女,12,39,1774.1
1,女,12,40,1800.7
1,女,12,41,1827.7
1,女,12,42,1855.1
1,女,12,43,1882.9
1,女,12,44,1911.2
1,女,12,45,1939.8
1,女,12,46,1968.9
1,女,12,47,1998.5
1,女,12,48,2028.4
1,女,12,49,2058.8
1,女,12,50,2089.7
1,女,12,51,2121.1
1,女,12,52,2152.9
1,女,12,53,2185.2
1,女,12,54,2217.9
1,女,12,55,2251.2
1,女,12,56,2284.9
1,女,12,57,2319.2
1,女,12,58,2354
1,女,12,59,2389.3
1,女,12,60,2425.1
1,女,12,61,2461.5
1,女,12,62,2498.4
1,女,12,63,2535.9
